adjclearanceeffective,adjclearancetotal,adjtacklewon,adjtotaltackles,assist,avgpassdistance,backwardpass,ballrecovery,btts,cleansheet,clearanceeffective,clearancetotal,cornerawarded,defrating,dispossessed,dkp,dribbledistance,dribblefendoff,dribblelost,dribbletackled,dribblewon,duelaerialtotal,duelaerialwon,errorleadstogoal,errorleadstoshot,forwardpass,forwardpassleft,forwardpassright,foulcommitted,foulgiven,fts,goalnormal,goalown,goalsagainst,goalsfirsthalf,goalsfirstq,goalsfirstten,goalsfor,goalsfourthq,goalsinjurytime,goalslastten,goalssecondhalf,goalssecondq,goalsthirdq,interceptionall,isdraw,ishome,iswin,keeperpenaltysaved,keepersavetotal,league,logo,manager,matchid,minutesplayed,offrating,offsidegiven,opp,oppadjclearanceeffective,oppadjclearancetotal,oppadjtacklewon,oppadjtotaltackles,oppassist,oppavgpassdistance,oppbackwardpass,oppballrecovery,oppbrief,oppbtts,oppcleansheet,oppclearanceeffective,oppclearancetotal,oppcornerawarded,oppdefrating,oppdispossessed,oppdkp,oppdribbledistance,oppdribblefendoff,oppdribblelost,oppdribbletackled,oppdribblewon,oppduelaerialtotal,oppduelaerialwon,opperrorleadstogoal,opperrorleadstoshot,oppforwardpass,oppforwardpassleft,oppforwardpassright,oppfoulcommitted,oppfoulgiven,oppfts,oppgoalnormal,oppgoalown,oppgoalsagainst,oppgoalsfirsthalf,oppgoalsfirstq,oppgoalsfirstten,oppgoalsfor,oppgoalsfourthq,oppgoalsinjurytime,oppgoalslastten,oppgoalssecondhalf,oppgoalssecondq,oppgoalsthirdq,oppid,oppinterceptionall,oppisdraw,oppishome,oppiswin,oppkeeperpenaltysaved,oppkeepersavetotal,opplogo,oppoffrating,oppoffsidegiven,oppoutfielderblock,oppover15,oppover25,oppover35,oppover45,opppassaccuracy,opppassaccurate,opppasscorner,opppasscrossaccuracy,opppasscrossaccurate,opppasscrossinaccurate,opppasscrossshare,opppassdistance,opppassesintobox,opppassesintofinalthird,opppassinaccurate,opppassintoboxshare,opppassintofinalthirdshare,opppasskey,opppasslongaccuracy,opppasslongballaccurate,opppasslongballinaccurate,opppasslongshare,opppassshortaccuracy,opppassshortshare,opppassthroughballaccuracy,opppassthroughballaccurate,opppassthroughballinaccurate,opppassthroughballshare,opppenaltyconceded,opppenaltymissed,opppenaltyscored,opppoints,oppredcard,oppsecondyellow,oppshortpassaccurate,oppshortpassinaccurate,oppshotblocked,oppshotbox,oppshothead,oppshotmisshigh,oppshotmisslow,oppshotontarget,oppshotoutsidebox,oppshotsetpiece,oppshotsixyard,oppshotstotal,oppsidewaypass,oppsixyardblock,opptacklelost,opptacklewon,opptotalcrosses,opptotaldribbles,opptotalgoals,opptotallongpasses,opptotalpasses,opptotalshortpasses,opptotaltackles,opptotalthroughballs,opptouches,opptouchescenter,opptouchesinbox,opptouchesleftwing,opptouchesrightwing,oppturnover,oppxa,oppxg,oppxgaverage,oppyellowcard,outfielderblock,over15,over25,over35,over45,passaccuracy,passaccurate,passcorner,passcrossaccuracy,passcrossaccurate,passcrossinaccurate,passcrossshare,passdistance,passesintobox,passesintofinalthird,passinaccurate,passintoboxshare,passintofinalthirdshare,passkey,passlongaccuracy,passlongballaccurate,passlongballinaccurate,passlongshare,passshortaccuracy,passshortshare,passthroughballaccuracy,passthroughballaccurate,passthroughballinaccurate,passthroughballshare,penaltyconceded,penaltymissed,penaltyscored,points,redcard,seasonid,secondyellow,shortpassaccurate,shortpassinaccurate,shotblocked,shotbox,shothead,shotmisshigh,shotmisslow,shotontarget,shotoutsidebox,shotsetpiece,shotsixyard,shotstotal,sidewaypass,sixyardblock,starttime,tacklelost,tacklewon,team,teamid,totalcrosses,totaldribbles,totalgoals,totallongpasses,totalpasses,totalshortpasses,totaltackles,totalthroughballs,touches,touchescenter,touchesinbox,touchesleftwing,touchesrightwing,tournamentid,turnover,xa,xg,xgaverage,year,yellowcard
3.73037899467299,3.73037899467299,2.07243277481833,7.87524454430964,2,17.6783375314862,129,63,1,,9,9,0,0,10,0,,8,0,0,0,34,13,2,0,268,41,40,13,9,,2,0,6,0,1,0,2,0,0,0,1,0,1,15,0,1,0,0,2,EPL,True,,332821,1023,7.6,0,Tottenham Hotspur,55.1804014033141,55.1804014033141,10.3463252631214,31.0389757893642,2,16.554231433506,226,53,Tottenham,,,32,32,0,7.6,8,0,,10,0,1,0,34,21,0,0,353,15,15,9,13,,6,0,0,0,0,0,0,1,0,0,3,3,2,7,10,,,,0,1,True,9.2,0,2,,,,,0.835924006908463,484,1,0.666666666666667,2,1,0.005181347150259,9584.9,15,75,95,0.025906735751295,0.129533678756477,10,0.451612903225806,28,34,0.107081174438687,0.882011605415861,0.892918825561313,0.4,2,3,0.008635578583765,0,0,0,,0,0,456,61,2,11,0,2,6,8,6,4,0,17,0,0,12,6,3,13,6,62,579,517,18,5,764,398,22,49,63,0,1.2,2.04,0.12,2,2,1,1,1,1,0.760705289672544,302,2,0.166666666666667,3,15,0.045340050377834,7018.3,19,112,95,0.047858942065491,0.282115869017632,7,0.590163934426229,36,25,0.153652392947103,0.791666666666667,0.846347607052897,0,0,0,0,0,0,0,,0,357,0,266,70,2,6,1,3,4,3,4,1,0,10,0,0,1545580800,14,5,Everton,11,18,8,2,61,397,336,19,0,559,246,14,103,79,1,0,0.62,0.95,0.095,2018,0
9.58220448820856,9.58220448820856,2.91632310510695,11.248674833984,3,17.594395280236,113,61,1,,23,23,0,7.8,10,0,,15,0,2,0,31,18,0,1,226,38,23,19,12,,3,0,1,0,2,1,3,0,0,0,2,0,1,10,0,1,1,0,1,EPL,True,,332774,1034,9.6,0,Chelsea,13.7720539167899,13.7720539167899,12.0505471771912,46.480681969166,1,15.3623076923077,196,58,Chelsea,,,8,8,0,0.5,7,0,,18,0,2,0,31,13,0,0,324,35,25,12,19,,1,0,0,0,0,0,0,1,0,1,0,0,0,9,22,,,,0,6,True,4.2,0,3,,,,,0.848076923076923,441,4,0.238095238095238,5,16,0.040384615384615,7988.4,19,103,79,0.036538461538462,0.198076923076923,11,0.707317073170732,29,12,0.078846153846154,0.860125260960334,0.921153846153846,0,0,6,0.011538461538462,0,0,0,,0,0,412,67,6,8,1,4,7,2,5,1,0,13,0,0,20,7,21,21,1,41,520,479,27,6,734,352,25,115,62,0,1.05,1.38,0.106153846153846,3,6,1,1,1,0,0.761061946902655,258,4,0.555555555555556,5,4,0.026548672566372,5964.5,15,95,81,0.04424778761062,0.28023598820059,16,0.468085106382979,22,25,0.138643067846608,0.808219178082192,0.861356932153392,1,1,0,0.002949852507375,0,0,0,,0,357,0,236,56,3,12,4,5,4,9,6,6,4,18,0,0,1543080600,20,7,Tottenham Hotspur,7,9,19,3,47,339,292,27,1,538,245,23,89,71,1,0,1.9,2.7,0.15,2018,0
13.7720539167899,13.7720539167899,12.0505471771912,46.480681969166,1,15.3623076923077,196,58,1,,8,8,0,0.5,7,0,,18,0,2,0,31,13,0,0,324,35,25,12,19,,1,0,3,0,0,0,1,1,0,1,0,0,0,22,0,0,0,0,6,EPL,True,,332774,1034,4.2,0,Tottenham Hotspur,9.58220448820856,9.58220448820856,2.91632310510695,11.248674833984,3,17.594395280236,113,61,Tottenham,,,23,23,0,7.8,10,0,,15,0,2,0,31,18,0,1,226,38,23,19,12,,3,0,0,0,2,1,0,0,0,0,2,0,1,7,10,,,,0,1,True,9.6,0,6,,,,,0.761061946902655,258,4,0.555555555555556,5,4,0.026548672566372,5964.5,15,95,81,0.04424778761062,0.28023598820059,16,0.468085106382979,22,25,0.138643067846608,0.808219178082192,0.861356932153392,1,1,0,0.002949852507375,0,0,0,,0,0,236,56,3,12,4,5,4,9,6,6,4,18,0,0,20,7,9,19,3,47,339,292,27,1,538,245,23,89,71,0,1.9,2.7,0.15,0,3,1,1,1,0,0.848076923076923,441,4,0.238095238095238,5,16,0.040384615384615,7988.4,19,103,79,0.036538461538462,0.198076923076923,11,0.707317073170732,29,12,0.078846153846154,0.860125260960334,0.921153846153846,0,0,6,0.011538461538462,0,0,0,,0,357,0,412,67,6,8,1,4,7,2,5,1,0,13,0,0,1543080600,20,7,Chelsea,9,21,21,1,41,520,479,27,6,734,352,25,115,62,1,0,1.05,1.38,0.106153846153846,2018,3
32.857387950406,32.857387950406,10.9524626501353,49.2860819256091,4,15.9338898163606,230,62,1,,18,18,0,4.4,7,0,,13,0,8,0,36,24,0,2,369,44,29,11,14,,4,0,1,0,1,0,4,1,0,1,3,2,0,16,0,1,1,0,3,EPL,True,,332804,1023,10,0,Fulham,9.09134843471205,9.09134843471205,4.04059930431647,9.42806504340509,0,16.4815864022663,115,57,Fulham,,,27,27,0,0,9,0,,15,0,3,0,36,12,1,1,238,28,18,15,11,,1,0,0,0,0,0,0,0,0,0,0,0,1,133,7,,,,0,7,True,3.2,0,3,,,,,0.764872521246459,270,3,0.071428571428571,1,13,0.039660056657224,5818,12,97,83,0.03399433427762,0.274787535410765,7,0.340909090909091,15,29,0.124645892351275,0.825242718446602,0.875354107648725,0,0,0,0,1,0,1,,0,1,255,54,2,5,1,2,4,4,5,1,0,10,0,0,16,12,14,19,1,44,353,309,28,0,556,317,16,66,60,0,0.18,1.18,0.118,2,2,1,1,1,1,0.859766277128548,515,10,0.2,5,20,0.041736227045075,9544.4,23,130,84,0.038397328881469,0.217028380634391,13,0.612903225806452,38,24,0.103505843071786,0.888268156424581,0.896494156928214,0,0,0,0,1,0,0,,0,357,0,477,60,3,14,2,2,7,11,6,6,1,20,0,0,1544281200,21,6,Manchester United,1,25,24,4,62,599,537,27,0,817,384,38,130,74,1,0,1.39,2.32,0.116,2018,1
9.09134843471205,9.09134843471205,4.04059930431647,9.42806504340509,0,16.4815864022663,115,57,1,,27,27,0,0,9,0,,15,0,3,0,36,12,1,1,238,28,18,15,11,,1,0,4,0,0,0,1,0,0,0,0,0,1,7,0,0,0,0,7,EPL,True,,332804,1023,3.2,0,Manchester United,32.857387950406,32.857387950406,10.9524626501353,49.2860819256091,4,15.9338898163606,230,62,Man Utd,,,18,18,0,4.4,7,0,,13,0,8,0,36,24,0,2,369,44,29,11,14,,4,0,0,0,1,0,0,1,0,1,3,2,0,1,16,,,,0,3,True,10,0,2,,,,,0.859766277128548,515,10,0.2,5,20,0.041736227045075,9544.4,23,130,84,0.038397328881469,0.217028380634391,13,0.612903225806452,38,24,0.103505843071786,0.888268156424581,0.896494156928214,0,0,0,0,1,0,0,,0,0,477,60,3,14,2,2,7,11,6,6,1,20,0,0,21,6,25,24,4,62,599,537,27,0,817,384,38,130,74,0,1.39,2.32,0.116,1,3,1,1,1,1,0.764872521246459,270,3,0.071428571428571,1,13,0.039660056657224,5818,12,97,83,0.03399433427762,0.274787535410765,7,0.340909090909091,15,29,0.124645892351275,0.825242718446602,0.875354107648725,0,0,0,0,1,0,1,,0,357,1,255,54,2,5,1,2,4,4,5,1,0,10,0,0,1544281200,16,12,Fulham,133,14,19,1,44,353,309,28,0,556,317,16,66,60,1,0,0.18,1.18,0.118,2018,2
3.33478522147928,3.33478522147928,1.52844322651134,2.64003830033776,0,20.8235294117647,68,51,1,,24,24,0,0.3,4,0,,10,0,0,0,41,13,0,2,153,18,14,10,3,,1,0,3,0,0,0,1,0,0,0,0,0,1,16,0,1,0,0,8,EPL,True,,332789,1034,4.1,0,Liverpool,31.8552700716313,31.8552700716313,5.97286313843086,27.8733613126774,3,16.9810318664643,248,50,Liverpool,,,16,16,0,2,10,0,,6,0,3,0,41,28,0,0,411,24,32,3,10,,3,0,0,0,0,0,0,2,1,1,0,0,1,16,6,,,,0,5,True,9.8,0,1,,,,,0.854324734446131,563,9,0.25,5,15,0.030349013657056,11190.5,32,127,96,0.04855842185129,0.192716236722307,14,0.467741935483871,29,33,0.094081942336874,0.894472361809045,0.905918057663126,0.5,1,1,0.003034901365706,0,0,0,,0,0,534,63,5,13,3,0,6,11,5,5,2,18,0,3,11,3,20,10,3,62,659,597,14,2,844,412,33,87,103,0,3.31,3.34,0.185555555555556,0,5,1,1,1,0,0.606334841628959,134,5,0.133333333333333,2,13,0.067873303167421,4602,15,78,87,0.067873303167421,0.352941176470588,6,0.320754716981132,17,36,0.239819004524887,0.696428571428571,0.760180995475113,0,0,0,0,0,0,0,,0,357,0,117,51,1,5,2,1,3,6,5,5,2,10,0,0,1544039100,8,11,Burnley,106,15,11,1,53,221,168,19,0,406,208,19,48,51,1,0,0.13,1.44,0.144,2018,1
31.8552700716313,31.8552700716313,5.97286313843086,27.8733613126774,3,16.9810318664643,248,50,1,,16,16,0,2,10,0,,6,0,3,0,41,28,0,0,411,24,32,3,10,,3,0,1,0,0,0,3,2,1,1,0,0,1,6,0,0,1,0,5,EPL,True,,332789,1034,9.8,0,Burnley,3.33478522147928,3.33478522147928,1.52844322651134,2.64003830033776,0,20.8235294117647,68,51,Burnley,,,24,24,0,0.3,4,0,,10,0,0,0,41,13,0,2,153,18,14,10,3,,1,0,0,0,0,0,0,0,0,0,0,0,1,106,16,,,,0,8,True,4.1,0,5,,,,,0.606334841628959,134,5,0.133333333333333,2,13,0.067873303167421,4602,15,78,87,0.067873303167421,0.352941176470588,6,0.320754716981132,17,36,0.239819004524887,0.696428571428571,0.760180995475113,0,0,0,0,0,0,0,,0,0,117,51,1,5,2,1,3,6,5,5,2,10,0,0,8,11,15,11,1,53,221,168,19,0,406,208,19,48,51,0,0.13,1.44,0.144,1,1,1,1,1,0,0.854324734446131,563,9,0.25,5,15,0.030349013657056,11190.5,32,127,96,0.04855842185129,0.192716236722307,14,0.467741935483871,29,33,0.094081942336874,0.894472361809045,0.905918057663126,0.5,1,1,0.003034901365706,0,0,0,,0,357,0,534,63,5,13,3,0,6,11,5,5,2,18,0,3,1544039100,11,3,Liverpool,16,20,10,3,62,659,597,14,2,844,412,33,87,103,1,0,3.31,3.34,0.185555555555556,2018,0
10.624883779547,10.624883779547,5.84368607875084,15.4060814803431,0,18.5501340482574,143,55,0,,20,20,0,4.6,5,0,,13,0,2,0,39,14,0,0,230,14,29,18,6,,0,0,2,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,EPL,True,,332817,1034,2.5,0,Bournemouth,25.0198316700644,25.0198316700644,7.81869739689513,31.2747895875805,2,15.2418287937743,175,52,Bournemouth,,,16,16,0,4.3,7,0,,16,0,6,0,39,25,0,1,339,41,28,8,16,,2,0,0,0,1,0,0,1,0,0,1,0,0,94,7,,,,0,5,True,7.6,0,1,,,,,0.805447470817121,414,6,0.384615384615385,5,8,0.025291828793774,7834.3,26,121,100,0.050583657587549,0.235408560311284,10,0.333333333333333,13,26,0.075875486381323,0.84421052631579,0.924124513618677,0,0,1,0.001945525291829,0,0,0,,0,0,401,74,4,5,2,3,8,3,9,5,1,14,0,0,15,5,13,23,2,39,514,475,20,1,708,313,25,101,81,0,0.78,1.15,0.082142857142857,2,4,1,0,0,0,0.739946380697051,276,5,0.210526315789474,4,15,0.050938337801609,6919.2,12,92,97,0.032171581769437,0.246648793565684,8,0.453125,29,35,0.171581769436997,0.799352750809062,0.828418230563003,0,0,1,0.002680965147453,0,0,0,,0,357,1,247,62,1,4,1,3,2,5,6,3,0,10,0,0,1545490800,18,11,Brighton and Hove Albion,91,19,15,0,64,373,309,29,1,564,262,12,61,84,1,0,0.58,0.76,0.076,2018,1
25.0198316700644,25.0198316700644,7.81869739689513,31.2747895875805,2,15.2418287937743,175,52,0,,16,16,0,4.3,7,0,,16,0,6,0,39,25,0,1,339,41,28,8,16,,2,0,0,0,1,0,2,1,0,0,1,0,0,7,0,1,1,0,5,EPL,True,,332817,1034,7.6,0,Brighton and Hove Albion,10.624883779547,10.624883779547,5.84368607875084,15.4060814803431,0,18.5501340482574,143,55,Brighton,,,20,20,0,4.6,5,0,,13,0,2,0,39,14,0,0,230,14,29,18,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,91,16,,,,0,1,True,2.5,0,4,,,,,0.739946380697051,276,5,0.210526315789474,4,15,0.050938337801609,6919.2,12,92,97,0.032171581769437,0.246648793565684,8,0.453125,29,35,0.171581769436997,0.799352750809062,0.828418230563003,0,0,1,0.002680965147453,0,0,0,,0,1,247,62,1,4,1,3,2,5,6,3,0,10,0,0,18,11,19,15,0,64,373,309,29,1,564,262,12,61,84,0,0.58,0.76,0.076,1,1,1,0,0,0,0.805447470817121,414,6,0.384615384615385,5,8,0.025291828793774,7834.3,26,121,100,0.050583657587549,0.235408560311284,10,0.333333333333333,13,26,0.075875486381323,0.84421052631579,0.924124513618677,0,0,1,0.001945525291829,0,0,0,,0,357,0,401,74,4,5,2,3,8,3,9,5,1,14,0,0,1545490800,15,5,Bournemouth,94,13,23,2,39,514,475,20,1,708,313,25,101,81,1,0,0.78,1.15,0.082142857142857,2018,2
31.7651707589701,31.7651707589701,11.21123673846,39.2393285846101,2,15.3557565789474,235,47,1,,17,17,0,6.3,16,0,,15,0,6,0,28,16,0,0,373,45,32,9,13,,3,0,1,0,0,0,3,1,0,0,1,1,1,12,0,1,1,0,1,EPL,True,,332833,1023,9.2,0,Huddersfield Town,6.3041744053981,6.3041744053981,4.5029817181415,11.107354904749,1,18.2462732919255,97,52,Huddersfield,,,21,21,0,0.5,10,0,,9,0,2,0,28,12,0,0,225,19,27,13,8,,1,0,0,0,0,0,0,1,0,1,0,0,0,96,21,,,,0,7,True,5.4,0,4,,,,,0.732919254658385,236,3,0.266666666666667,4,11,0.046583850931677,5875.3,16,76,86,0.049689440993789,0.236024844720497,8,0.461538461538462,24,28,0.161490683229814,0.785185185185185,0.838509316770186,0,0,0,0,0,0,0,,0,0,212,58,1,6,0,3,5,2,4,2,1,10,0,0,22,15,15,12,1,52,322,270,37,0,535,247,18,65,71,0,1.06,1.37,0.137,1,1,1,1,1,0,0.838815789473684,510,5,0.153846153846154,2,11,0.021381578947368,9336.3,24,136,98,0.039473684210526,0.223684210526316,11,0.641025641025641,25,14,0.064144736842105,0.852372583479789,0.935855263157895,0,0,3,0.004934210526316,0,0,0,,0,357,0,485,84,4,10,0,0,6,10,6,4,1,16,0,0,1545836400,15,6,Manchester United,1,13,23,3,39,608,569,21,3,819,412,25,130,82,1,0,0.55,1.96,0.1225,2018,1
6.3041744053981,6.3041744053981,4.5029817181415,11.107354904749,1,18.2462732919255,97,52,1,,21,21,0,0.5,10,0,,9,0,2,0,28,12,0,0,225,19,27,13,8,,1,0,3,0,0,0,1,1,0,1,0,0,0,21,0,0,0,0,7,EPL,True,,332833,1023,5.4,0,Manchester United,31.7651707589701,31.7651707589701,11.21123673846,39.2393285846101,2,15.3557565789474,235,47,Man Utd,,,17,17,0,6.3,16,0,,15,0,6,0,28,16,0,0,373,45,32,9,13,,3,0,0,0,0,0,0,1,0,0,1,1,1,1,12,,,,0,1,True,9.2,0,1,,,,,0.838815789473684,510,5,0.153846153846154,2,11,0.021381578947368,9336.3,24,136,98,0.039473684210526,0.223684210526316,11,0.641025641025641,25,14,0.064144736842105,0.852372583479789,0.935855263157895,0,0,3,0.004934210526316,0,0,0,,0,0,485,84,4,10,0,0,6,10,6,4,1,16,0,0,15,6,13,23,3,39,608,569,21,3,819,412,25,130,82,0,0.55,1.96,0.1225,1,4,1,1,1,0,0.732919254658385,236,3,0.266666666666667,4,11,0.046583850931677,5875.3,16,76,86,0.049689440993789,0.236024844720497,8,0.461538461538462,24,28,0.161490683229814,0.785185185185185,0.838509316770186,0,0,0,0,0,0,0,,0,357,0,212,58,1,6,0,3,5,2,4,2,1,10,0,0,1545836400,22,15,Huddersfield Town,96,15,12,1,52,322,270,37,0,535,247,18,65,71,1,0,1.06,1.37,0.137,2018,1
13.8655579281267,13.8655579281267,3.03309079677771,6.06618159355542,0,18.1859223300971,56,42,1,,64,64,0,7.3,9,0,,5,0,0,0,52,29,0,0,150,14,12,9,7,,2,0,1,0,1,1,2,0,0,0,2,0,1,20,0,0,1,0,4,EPL,True,,332862,1034,3.7,0,Leicester City,11.6943571494947,11.6943571494947,11.6943571494947,27.286833348821,1,16.7990671641791,164,51,Leicester,,,6,6,0,1.2,7,0,,12,0,9,0,52,23,1,0,372,47,43,7,9,,1,0,0,0,0,0,0,0,0,0,0,0,1,13,11,,,,0,1,True,3.8,0,2,,,,,0.802238805970149,430,10,0.162790697674419,7,36,0.080223880597015,9004.3,34,208,106,0.063432835820896,0.388059701492537,19,0.650793650793651,41,22,0.117537313432836,0.822410147991543,0.882462686567164,0,0,3,0.005597014925373,1,0,0,,0,0,389,84,10,9,4,5,12,5,14,6,1,23,0,1,8,6,43,24,1,63,536,473,14,3,778,317,38,132,137,0,1.06,2.09,0.090869565217391,2,10,1,1,0,0,0.577669902912621,119,3,0.714285714285714,5,2,0.033980582524272,3746.3,5,41,87,0.024271844660194,0.199029126213592,5,0.170731707317073,7,34,0.199029126213592,0.678787878787879,0.800970873786408,0,0,0,0,1,0,1,,0,357,1,112,53,2,7,3,2,3,3,1,3,1,8,0,0,1547305200,14,14,Southampton,19,7,7,2,41,206,165,28,0,450,244,16,40,32,1,0,0.38,1.2,0.15,2018,2
11.6943571494947,11.6943571494947,11.6943571494947,27.286833348821,1,16.7990671641791,164,51,1,,6,6,0,1.2,7,0,,12,0,9,0,52,23,1,0,372,47,43,7,9,,1,0,2,0,0,0,1,0,0,0,0,0,1,11,0,1,0,0,1,EPL,True,,332862,1034,3.8,0,Southampton,13.8655579281267,13.8655579281267,3.03309079677771,6.06618159355542,0,18.1859223300971,56,42,Southampton,,,64,64,0,7.3,9,0,,5,0,0,0,52,29,0,0,150,14,12,9,7,,2,0,0,0,1,1,0,0,0,0,2,0,1,19,20,,,,0,4,True,3.7,0,10,,,,,0.577669902912621,119,3,0.714285714285714,5,2,0.033980582524272,3746.3,5,41,87,0.024271844660194,0.199029126213592,5,0.170731707317073,7,34,0.199029126213592,0.678787878787879,0.800970873786408,0,0,0,0,1,0,1,,0,1,112,53,2,7,3,2,3,3,1,3,1,8,0,0,14,14,7,7,2,41,206,165,28,0,450,244,16,40,32,0,0.38,1.2,0.15,2,2,1,1,0,0,0.802238805970149,430,10,0.162790697674419,7,36,0.080223880597015,9004.3,34,208,106,0.063432835820896,0.388059701492537,19,0.650793650793651,41,22,0.117537313432836,0.822410147991543,0.882462686567164,0,0,3,0.005597014925373,1,0,0,,0,357,0,389,84,10,9,4,5,12,5,14,6,1,23,0,1,1547305200,8,6,Leicester City,13,43,24,1,63,536,473,14,3,778,317,38,132,137,1,0,1.06,2.09,0.090869565217391,2018,2
1.46004801338026,1.46004801338026,0.898491085157084,2.58316186982662,0,16.9324909747292,96,57,0,,13,13,0,0.6,6,0,,9,0,0,0,27,14,2,3,181,21,30,6,6,,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,1,EPL,True,,332849,1023,2.8,0,Tottenham Hotspur,51.9201682559163,51.9201682559163,7.9877181932179,29.9539432245671,2,15.7478314745973,344,49,Tottenham,,,26,26,0,5.1,7,0,,13,0,3,0,27,13,0,0,463,15,28,6,6,,3,0,0,0,2,1,0,0,0,0,3,1,0,7,4,,,,0,3,True,8.5,0,0,,,,,0.905824039653036,731,3,0.25,2,6,0.009913258983891,12708.5,13,94,76,0.016109045848823,0.116480793060719,9,0.591836734693878,29,20,0.060718711276332,0.926121372031662,0.939281288723668,0.5,1,1,0.002478314745973,0,0,0,,0,0,702,56,3,9,0,5,4,4,4,2,0,13,0,0,11,4,8,17,3,49,807,758,15,2,971,558,22,56,82,0,0.31,1.48,0.113846153846154,0,3,1,1,0,0,0.747292418772563,207,5,0.222222222222222,4,14,0.064981949458484,4690.3,13,69,70,0.046931407942238,0.249097472924188,4,0.4,18,27,0.162454873646209,0.814655172413793,0.837545126353791,0,0,0,0,0,0,0,,0,357,0,189,43,0,3,2,1,1,3,2,2,1,5,0,0,1546363800,15,8,Cardiff City,147,18,9,0,45,277,232,23,0,423,193,17,63,77,1,0,0.95,1.21,0.242,2018,1
51.9201682559163,51.9201682559163,7.9877181932179,29.9539432245671,2,15.7478314745973,344,49,0,,26,26,0,5.1,7,0,,13,0,3,0,27,13,0,0,463,15,28,6,6,,3,0,0,0,2,1,3,0,0,0,3,1,0,4,0,0,1,0,3,EPL,True,,332849,1023,8.5,0,Cardiff City,1.46004801338026,1.46004801338026,0.898491085157084,2.58316186982662,0,16.9324909747292,96,57,Cardiff,,,13,13,0,0.6,6,0,,9,0,0,0,27,14,2,3,181,21,30,6,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,147,10,,,,0,1,True,2.8,0,3,,,,,0.747292418772563,207,5,0.222222222222222,4,14,0.064981949458484,4690.3,13,69,70,0.046931407942238,0.249097472924188,4,0.4,18,27,0.162454873646209,0.814655172413793,0.837545126353791,0,0,0,0,0,0,0,,0,0,189,43,0,3,2,1,1,3,2,2,1,5,0,0,15,8,18,9,0,45,277,232,23,0,423,193,17,63,77,0,0.95,1.21,0.242,1,0,1,1,0,0,0.905824039653036,731,3,0.25,2,6,0.009913258983891,12708.5,13,94,76,0.016109045848823,0.116480793060719,9,0.591836734693878,29,20,0.060718711276332,0.926121372031662,0.939281288723668,0.5,1,1,0.002478314745973,0,0,0,,0,357,0,702,56,3,9,0,5,4,4,4,2,0,13,0,0,1546363800,11,4,Tottenham Hotspur,7,8,17,3,49,807,758,15,2,971,558,22,56,82,1,0,0.31,1.48,0.113846153846154,2018,0
12.2472468135125,12.2472468135125,5.74089694383398,14.5436055910461,0,15.5005221932115,135,59,0,,32,32,0,1.8,13,0,,20,0,3,0,20,7,0,1,248,29,7,9,5,,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,EPL,True,,332982,1023,3,0,Liverpool,22.9677694161095,22.9677694161095,19.4342664290157,63.6030537676878,2,17.2617834394904,235,61,Liverpool,,,13,13,0,4.4,15,0,,17,0,6,0,20,13,0,0,393,40,52,5,9,,2,0,0,0,0,0,0,0,0,0,0,0,2,16,13,,,,0,3,True,8,0,0,,,,,0.861464968152866,541,9,0.125,3,21,0.038216560509554,10840.4,39,174,87,0.062101910828026,0.277070063694268,14,0.528301886792453,28,25,0.084394904458599,0.892173913043478,0.915605095541401,0,0,1,0.001592356687898,0,0,0,,0,0,513,62,5,11,1,1,7,7,4,3,1,15,0,0,25,11,24,28,2,53,628,575,36,1,850,396,37,150,130,0,1.21,1.57,0.104666666666667,0,5,1,0,0,0,0.809399477806789,310,2,0.125,1,7,0.02088772845953,5936.7,21,96,73,0.054830287206266,0.25065274151436,5,0.534883720930233,23,20,0.112271540469974,0.844117647058824,0.887728459530026,0.5,1,1,0.005221932114883,0,0,0,,0,357,0,287,53,1,4,0,0,2,3,2,1,0,6,0,0,1555255800,23,15,Chelsea,9,8,26,0,43,383,340,38,2,605,320,19,87,27,1,0,0.51,0.98,0.163333333333333,2018,1
